locationid,frequentcustomerid,transactionheaderid,menuitemid,itemname,item_class_type,itemquantity,itemunitprice,numberofitems,ordersubtotal,ordertypelabel,orderdatelocal,businessdate,yyyy,mm,dd,hh,ww,yyww
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001778,itm-0eb09fb5-9bc7-4d7b-bd8f-9e725effcc78,Bacon & Apple,1,1,10.00,4,29.00,DineIn,2026-05-09 18:47:00,2026-05-09,2026,05,09,18,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001778,itm-6cdad303-e31d-4acb-9cbc-2028d02b8567,Chocolate Heaven,4,1,7.00,4,29.00,DineIn,2026-05-09 18:47:00,2026-05-09,2026,05,09,18,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001779,itm-3bcac7b7-6ced-48a9-a0e9-69f07856840c,Bowl - Fuego Gringo,1,1,10.00,4,21.79,DineIn,2026-05-29 18:38:00,2026-05-29,2026,05,29,18,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001779,itm-835891b8-c047-4c2b-a42d-1084e943f882,Cajun Tater Tots,2,1,4.19,4,21.79,DineIn,2026-05-29 18:38:00,2026-05-29,2026,05,29,18,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001779,itm-0898de09-e188-4434-af1a-2a77c291d99f,Tomato Basil Bisque,2,1,5.00,4,21.79,DineIn,2026-05-29 18:38:00,2026-05-29,2026,05,29,18,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001779,itm-7aac854f-05cc-48f7-967b-033a32592a65,Soda - Hosmer Orange,3,1,2.60,4,21.79,DineIn,2026-05-29 18:38:00,2026-05-29,2026,05,29,18,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001780,itm-5f98c30a-e8a0-4c9d-9755-ebe724c279e5,Grilled Chicken Sandwich,1,1,7.99,2,10.59,DineIn,2026-05-21 11:58:00,2026-05-21,2026,05,21,11,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001780,itm-73967330-9129-43a9-8665-415b0fa0ca8a,Saratoga Sparkling,3,1,2.60,2,10.59,DineIn,2026-05-21 11:58:00,2026-05-21,2026,05,21,11,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001781,itm-3bcac7b7-6ced-48a9-a0e9-69f07856840c,Bowl - Fuego Gringo,1,1,10.00,3,12.60,DineIn,2026-06-09 20:48:00,2026-06-09,2026,06,09,20,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001781,itm-55524c7b-1147-4dcf-8d82-6451b9a6b368,Mac Salad,2,1,0.00,3,12.60,DineIn,2026-06-09 20:48:00,2026-06-09,2026,06,09,20,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001781,itm-3066622e-6996-4e40-a4f6-034565b09891,Hosmer Black Cherry,3,1,2.60,3,12.60,DineIn,2026-06-09 20:48:00,2026-06-09,2026,06,09,20,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001782,itm-3bcac7b7-6ced-48a9-a0e9-69f07856840c,Bowl - Fuego Gringo,1,1,10.00,2,12.60,DineIn,2026-06-14 14:13:00,2026-06-14,2026,06,14,14,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001782,itm-e68b012d-d5ec-4aa2-bc9c-50900526b829,Water - San Pellegrino 16 oz.,3,1,2.60,2,12.60,DineIn,2026-06-14 14:13:00,2026-06-14,2026,06,14,14,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001783,itm-4e13d9b3-f583-4fed-b625-384df92cbc6d,3 Tacos - Chicken Club,1,1,10.00,4,17.00,DineIn,2026-05-21 12:06:00,2026-05-21,2026,05,21,12,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001783,itm-3e938888-5d8e-436f-b5e7-f09ac4c66953,Chicken Cutlet,2,1,3.00,4,17.00,DineIn,2026-05-21 12:06:00,2026-05-21,2026,05,21,12,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001783,itm-31cb89c8-f85f-48f7-bbc9-a50c0c34b64c,Shirley Potato Salad,2,1,0.00,4,17.00,DineIn,2026-05-21 12:06:00,2026-05-21,2026,05,21,12,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001783,itm-bc9a9a63-b7b8-46f7-be9f-6d23aaaa5602,S'mores Cookie Ice Cream Parfait,4,1,4.00,4,17.00,DineIn,2026-05-21 12:06:00,2026-05-21,2026,05,21,12,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001784,itm-4e13d9b3-f583-4fed-b625-384df92cbc6d,3 Tacos - Chicken Club,1,1,10.00,5,30.60,DineIn,2026-04-17 17:44:00,2026-04-17,2026,04,17,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001784,itm-0d708fac-3cd1-4ec6-85e4-813f63c30305,Bowl - Chicken Fajita,1,1,10.00,5,30.60,DineIn,2026-04-17 17:44:00,2026-04-17,2026,04,17,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001784,itm-509f28a9-f591-4e13-8001-28b5275f97ba,Chips & Guac,2,1,4.50,5,30.60,DineIn,2026-04-17 17:44:00,2026-04-17,2026,04,17,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001784,itm-4b0847a8-8b2c-4108-9e94-08a58264e1b3,Chips & Salsa,2,1,3.50,5,30.60,DineIn,2026-04-17 17:44:00,2026-04-17,2026,04,17,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001784,itm-4452ef99-309a-4d5d-af3a-089131b7af5c,Hosmer Root Beer,3,1,2.60,5,30.60,DineIn,2026-04-17 17:44:00,2026-04-17,2026,04,17,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001785,itm-d1990edd-90a8-4bce-9fbe-47793db453eb,Drunken Rig,1,1,12.00,1,12.00,DineIn,2026-06-06 14:56:00,2026-06-06,2026,06,06,14,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001786,itm-9b1735b0-56ca-4ff4-a681-5d093bc5c02a,Carbonara Bucatini,1,1,10.00,2,16.00,DineIn,2026-06-10 20:06:00,2026-06-10,2026,06,10,20,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001786,itm-2d2d3ff3-1584-4a70-97df-81d5a03116c2,Garlic Bread with Cheese,2,1,6.00,2,16.00,DineIn,2026-06-10 20:06:00,2026-06-10,2026,06,10,20,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001787,itm-48ce4350-a4ff-462f-a586-271975235b6f,Bowl - Chicken Club,1,1,10.00,7,111.80,DineIn,2026-05-11 10:20:00,2026-05-11,2026,05,11,10,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001787,itm-c3757d4c-00a1-4d8b-96ad-bc5f91e1ab8c,Pit Master,5,1,65.00,7,111.80,DineIn,2026-05-11 10:20:00,2026-05-11,2026,05,11,10,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001787,itm-2b89fddc-06bd-4dca-a8eb-26ae2df7ca24,Meat & Three,5,1,25.00,7,111.80,DineIn,2026-05-11 10:20:00,2026-05-11,2026,05,11,10,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001787,itm-1e3372b5-8562-4eab-9183-8de21013c2bc,Hosmer Orange Soda,3,1,2.60,7,111.80,DineIn,2026-05-11 10:20:00,2026-05-11,2026,05,11,10,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001787,itm-b61ccb82-3a09-47d3-bdad-99de67aefcff,Soda - Sprite,3,1,2.60,7,111.80,DineIn,2026-05-11 10:20:00,2026-05-11,2026,05,11,10,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001787,itm-2d484a79-2a2b-48a2-a29b-afefc3d0a0cb,Bottled Soda 20oz,3,1,2.60,7,111.80,DineIn,2026-05-11 10:20:00,2026-05-11,2026,05,11,10,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001787,itm-0a6decc0-a818-455e-ac8f-1ab728062fab,Chocolate Chip Cookie Ice Cream Parfait,4,1,4.00,7,111.80,DineIn,2026-05-11 10:20:00,2026-05-11,2026,05,11,10,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001788,itm-9b1735b0-56ca-4ff4-a681-5d093bc5c02a,Carbonara Bucatini,1,1,10.00,4,14.39,DineIn,2026-06-10 08:40:00,2026-06-10,2026,06,10,08,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001788,itm-94c12177-b353-4cdc-8d3f-aa1e9bfc700c,Cheese Fried momos,2,1,1.10,4,14.39,DineIn,2026-06-10 08:40:00,2026-06-10,2026,06,10,08,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001788,itm-8e9a7939-0288-4ca7-a3aa-e93bc6c8d87a,French fries,2,1,0.69,4,14.39,DineIn,2026-06-10 08:40:00,2026-06-10,2026,06,10,08,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001788,itm-48a0a9ed-cf84-46a4-8a26-45d1b823c74b,Diet Coke 20 oz,3,1,2.60,4,14.39,DineIn,2026-06-10 08:40:00,2026-06-10,2026,06,10,08,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001789,itm-c65cad71-aa87-4c19-8401-d045776bfa65,Spaghetti Fresca,1,1,10.00,4,21.78,DineIn,2026-04-12 11:09:00,2026-04-12,2026,04,12,11,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001789,itm-4d0c8ffa-d1d6-4d18-b96c-5b3ad7baf77a,Regular Fry,2,1,3.99,4,21.78,DineIn,2026-04-12 11:09:00,2026-04-12,2026,04,12,11,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001789,itm-8c759eef-1c03-4fb4-acb2-ca6f7eb924cc,Regular Bacon Cheese Fry,2,1,5.79,4,21.78,DineIn,2026-04-12 11:09:00,2026-04-12,2026,04,12,11,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001789,itm-463966b6-3acc-470a-902a-7292929b020a,Raspberry Lime Sparkling Water - Poland Springs 16 oz.,3,1,2.00,4,21.78,DineIn,2026-04-12 11:09:00,2026-04-12,2026,04,12,11,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001790,itm-d1990edd-90a8-4bce-9fbe-47793db453eb,Drunken Rig,1,1,12.00,5,21.69,DineIn,2026-06-08 21:23:00,2026-06-08,2026,06,08,21,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001790,itm-02762737-6e21-44a3-ba2f-741b816af663,House Hawaii Pizza,1,1,0.49,5,21.69,DineIn,2026-06-08 21:23:00,2026-06-08,2026,06,08,21,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001790,itm-33f8fb40-de66-4664-99e4-c69cb145bf5d,Garlic Bread,2,1,4.00,5,21.69,DineIn,2026-06-08 21:23:00,2026-06-08,2026,06,08,21,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001790,itm-aad307a7-a2a8-40f7-a072-2f0e82421e9f,Coca-Cola,3,1,2.60,5,21.69,DineIn,2026-06-08 21:23:00,2026-06-08,2026,06,08,21,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001790,itm-4452ef99-309a-4d5d-af3a-089131b7af5c,Hosmer Root Beer,3,1,2.60,5,21.69,DineIn,2026-06-08 21:23:00,2026-06-08,2026,06,08,21,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001791,itm-02762737-6e21-44a3-ba2f-741b816af663,House Hawaii Pizza,1,1,0.49,6,25.58,DineIn,2026-05-28 14:04:00,2026-05-28,2026,05,28,14,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001791,itm-4e13d9b3-f583-4fed-b625-384df92cbc6d,3 Tacos - Chicken Club,1,1,10.00,6,25.58,DineIn,2026-05-28 14:04:00,2026-05-28,2026,05,28,14,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001791,itm-e15bf874-b882-4027-92e5-b56d325d73c5,Mac & Cheese Bites,2,1,4.99,6,25.58,DineIn,2026-05-28 14:04:00,2026-05-28,2026,05,28,14,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001791,itm-a355b5ed-f163-495f-9cca-bc2d2fc48ab6,Clam Chowder Soup,2,1,5.00,6,25.58,DineIn,2026-05-28 14:04:00,2026-05-28,2026,05,28,14,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001791,itm-b61ccb82-3a09-47d3-bdad-99de67aefcff,Soda - Sprite,3,1,2.60,6,25.58,DineIn,2026-05-28 14:04:00,2026-05-28,2026,05,28,14,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001791,itm-512b1a98-6fc1-4935-ab10-6ce18e3f90a9,Brownie,4,1,2.50,6,25.58,DineIn,2026-05-28 14:04:00,2026-05-28,2026,05,28,14,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001792,itm-1cfd98d6-e8b9-46b0-aaa0-f1d285991f7b,Casa,1,2,9.00,10,63.40,DineIn,2026-05-15 11:49:00,2026-05-15,2026,05,15,11,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001792,itm-8b3833ba-f929-48f0-b02e-2eaa0dcc0ec2,Insalata Di Gorgonzola,1,1,10.00,10,63.40,DineIn,2026-05-15 11:49:00,2026-05-15,2026,05,15,11,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001792,itm-6bb8bf0e-6456-4471-8b67-726758e971d4,Pulled Pork - Large,1,1,20.00,10,63.40,DineIn,2026-05-15 11:49:00,2026-05-15,2026,05,15,11,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001792,itm-55524c7b-1147-4dcf-8d82-6451b9a6b368,Mac Salad,2,1,0.00,10,63.40,DineIn,2026-05-15 11:49:00,2026-05-15,2026,05,15,11,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001792,itm-a355b5ed-f163-495f-9cca-bc2d2fc48ab6,Clam Chowder Soup,2,1,5.00,10,63.40,DineIn,2026-05-15 11:49:00,2026-05-15,2026,05,15,11,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001792,itm-2d484a79-2a2b-48a2-a29b-afefc3d0a0cb,Bottled Soda 20oz,3,1,2.60,10,63.40,DineIn,2026-05-15 11:49:00,2026-05-15,2026,05,15,11,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001792,itm-82629257-5726-4da8-ab9c-8b1fe3c4b160,Soda - Hosmer Black Cherry,3,1,2.60,10,63.40,DineIn,2026-05-15 11:49:00,2026-05-15,2026,05,15,11,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001792,itm-e6a39053-c6e9-418d-bbf4-821cabd05101,Freaky Dog Orange Bite,3,1,2.60,10,63.40,DineIn,2026-05-15 11:49:00,2026-05-15,2026,05,15,11,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001792,itm-3066622e-6996-4e40-a4f6-034565b09891,Hosmer Black Cherry,3,1,2.60,10,63.40,DineIn,2026-05-15 11:49:00,2026-05-15,2026,05,15,11,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001793,itm-adf52647-d74c-4450-8e37-17691f44e7ca,Pulled Chicken - Large,1,2,23.00,4,51.20,DineIn,2026-04-17 17:43:00,2026-04-17,2026,04,17,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001793,itm-08dc4350-77ad-4381-8b87-e7177ab4161e,Cheerwine,3,1,2.60,4,51.20,DineIn,2026-04-17 17:43:00,2026-04-17,2026,04,17,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001793,itm-7aac854f-05cc-48f7-967b-033a32592a65,Soda - Hosmer Orange,3,1,2.60,4,51.20,DineIn,2026-04-17 17:43:00,2026-04-17,2026,04,17,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001794,itm-52c1ec2a-31fc-4749-a671-b83f21fe6679,Chicken Tenders,1,1,7.69,3,25.68,DineIn,2026-05-25 20:06:00,2026-05-25,2026,05,25,20,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001794,itm-c65cad71-aa87-4c19-8401-d045776bfa65,Spaghetti Fresca,1,1,10.00,3,25.68,DineIn,2026-05-25 20:06:00,2026-05-25,2026,05,25,20,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001794,itm-f85ceb4c-3318-4388-9edd-328b4ac7501c,Full Bacon Cheese Fries,2,1,7.99,3,25.68,DineIn,2026-05-25 20:06:00,2026-05-25,2026,05,25,20,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001795,itm-2635c3a6-fdf9-47bc-94cf-4e1a1164bf93,Meat the Mac,5,2,15.00,4,40.55,DineIn,2026-04-15 17:58:00,2026-04-15,2026,04,15,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001795,itm-361d3efc-edb4-4d67-a425-ecd7e839e006,Spicy Fries,2,1,7.95,4,40.55,DineIn,2026-04-15 17:58:00,2026-04-15,2026,04,15,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001795,itm-82629257-5726-4da8-ab9c-8b1fe3c4b160,Soda - Hosmer Black Cherry,3,1,2.60,4,40.55,DineIn,2026-04-15 17:58:00,2026-04-15,2026,04,15,17,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-4e13d9b3-f583-4fed-b625-384df92cbc6d,3 Tacos - Chicken Club,1,1,10.00,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-2635c3a6-fdf9-47bc-94cf-4e1a1164bf93,Meat the Mac,5,1,15.00,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-3bcac7b7-6ced-48a9-a0e9-69f07856840c,Bowl - Fuego Gringo,1,2,10.00,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-2b26a3f9-95c6-44f9-b86d-0b8b2fe8e165,Bowl - El Gringo,1,1,10.00,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-e058dd5e-f97e-46f8-afe4-824db05ee070,3 Tacos - Fire Chicken,1,1,10.00,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-509f28a9-f591-4e13-8001-28b5275f97ba,Chips & Guac,2,1,4.50,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-4b0847a8-8b2c-4108-9e94-08a58264e1b3,Chips & Salsa,2,1,3.50,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-1e3372b5-8562-4eab-9183-8de21013c2bc,Hosmer Orange Soda,3,1,2.60,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-5ccb7c5d-ff66-4e70-b180-6ba1f41c371a,CocaCola,3,1,2.60,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-2d484a79-2a2b-48a2-a29b-afefc3d0a0cb,Bottled Soda 20oz,3,1,2.60,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-a5909612-e628-4cb5-9386-a13f29664b1f,Freaky Dog Birch Beer,3,1,2.60,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001796,itm-3066622e-6996-4e40-a4f6-034565b09891,Hosmer Black Cherry,3,1,2.60,13,86.00,DineIn,2026-06-04 19:59:00,2026-06-04,2026,06,04,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001797,itm-84bf4a3f-3363-4483-ad72-3d563bcd0022,Classic Pepperoni Pizza,1,1,14.99,4,27.88,DineIn,2026-04-03 14:53:00,2026-04-03,2026,04,03,14,14,2614
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001797,itm-52c1ec2a-31fc-4749-a671-b83f21fe6679,Chicken Tenders,1,1,7.69,4,27.88,DineIn,2026-04-03 14:53:00,2026-04-03,2026,04,03,14,14,2614
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001797,itm-5ccb7c5d-ff66-4e70-b180-6ba1f41c371a,CocaCola,3,1,2.60,4,27.88,DineIn,2026-04-03 14:53:00,2026-04-03,2026,04,03,14,14,2614
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001797,itm-73967330-9129-43a9-8665-415b0fa0ca8a,Saratoga Sparkling,3,1,2.60,4,27.88,DineIn,2026-04-03 14:53:00,2026-04-03,2026,04,03,14,14,2614
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001798,itm-265ad935-88f5-4121-b566-467427204d4f,Burrata Caprese,1,1,11.00,5,29.10,DineIn,2026-06-05 14:30:00,2026-06-05,2026,06,05,14,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001798,itm-3bcac7b7-6ced-48a9-a0e9-69f07856840c,Bowl - Fuego Gringo,1,1,10.00,5,29.10,DineIn,2026-06-05 14:30:00,2026-06-05,2026,06,05,14,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001798,itm-509f28a9-f591-4e13-8001-28b5275f97ba,Chips & Guac,2,1,4.50,5,29.10,DineIn,2026-06-05 14:30:00,2026-06-05,2026,06,05,14,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001798,itm-fbae59b1-7c83-4ec4-b716-a07ee152a3a7,Bottled Water 16.9oz,3,1,1.00,5,29.10,DineIn,2026-06-05 14:30:00,2026-06-05,2026,06,05,14,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001798,itm-e68b012d-d5ec-4aa2-bc9c-50900526b829,Water - San Pellegrino 16 oz.,3,1,2.60,5,29.10,DineIn,2026-06-05 14:30:00,2026-06-05,2026,06,05,14,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001799,itm-3c27bb54-7bb3-4bbd-919e-2efe7812208f,Brisket - Large,1,1,25.00,5,32.20,DineIn,2026-06-12 12:32:00,2026-06-12,2026,06,12,12,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001799,itm-f2230550-6db6-4a46-8a0e-c4bb2da31e71,Sister's Mac & Cheese,2,1,0.10,5,32.20,DineIn,2026-06-12 12:32:00,2026-06-12,2026,06,12,12,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001799,itm-806d70e1-7ddf-4f4b-81e6-017646b3e747,Baked Sweet Potato,2,1,2.00,5,32.20,DineIn,2026-06-12 12:32:00,2026-06-12,2026,06,12,12,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001799,itm-7aac854f-05cc-48f7-967b-033a32592a65,Soda - Hosmer Orange,3,1,2.60,5,32.20,DineIn,2026-06-12 12:32:00,2026-06-12,2026,06,12,12,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001799,itm-512b1a98-6fc1-4935-ab10-6ce18e3f90a9,Brownie,4,1,2.50,5,32.20,DineIn,2026-06-12 12:32:00,2026-06-12,2026,06,12,12,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001800,itm-f5150bf5-a101-450c-b84c-0bcd7fe264d4,Bowl - Fire Chicken,1,2,10.00,4,25.20,DineIn,2026-04-09 21:43:00,2026-04-09,2026,04,09,21,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001800,itm-cf8a410e-7770-45a9-a22b-e18d4c799d8c,San Pellegrino 16 oz.,3,1,2.60,4,25.20,DineIn,2026-04-09 21:43:00,2026-04-09,2026,04,09,21,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001800,itm-7aac854f-05cc-48f7-967b-033a32592a65,Soda - Hosmer Orange,3,1,2.60,4,25.20,DineIn,2026-04-09 21:43:00,2026-04-09,2026,04,09,21,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001801,itm-cdc5f4fb-cdbf-4ab1-a37e-8a3ce0bf8b8f,3 Tacos - Veggie,1,1,10.00,3,15.00,DineIn,2026-04-22 14:22:00,2026-04-22,2026,04,22,14,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001801,itm-3e938888-5d8e-436f-b5e7-f09ac4c66953,Chicken Cutlet,2,1,3.00,3,15.00,DineIn,2026-04-22 14:22:00,2026-04-22,2026,04,22,14,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001801,itm-3dda44e7-c61b-4dd8-a80d-4e1cac8328b4,Water - Fiji,3,1,2.00,3,15.00,DineIn,2026-04-22 14:22:00,2026-04-22,2026,04,22,14,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001802,itm-c3757d4c-00a1-4d8b-96ad-bc5f91e1ab8c,Pit Master,5,1,65.00,7,97.30,DineIn,2026-04-10 07:19:00,2026-04-10,2026,04,10,07,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001802,itm-d2c53051-5602-48ff-b91e-1d9c8a0598fb,Caesar,1,1,9.00,7,97.30,DineIn,2026-04-10 07:19:00,2026-04-10,2026,04,10,07,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-001802,itm-2635c3a6-fdf9-47bc-94cf-4e1a1164bf93,Meat the Mac,5,1,15.00,7,97.30,DineIn,2026-04-10 07:19:00,2026-04-10,2026,04,10,07,15,2615
