organizationid,organizationname,locationid,locationname,categoryid,categoryname,menuitemid,menuitemname,catalogid,itemunitprice,price_changed_on,item_class_type,entitytype,calories,protein,sugar,fat,is_alcoholic,is_vegetarian_item,is_vegan_item,has_allergen,is_active,is_deleted,gms_created_on,gms_modified_on,sysinserttime,average_rating,rating_count,norm_ts_name
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4a8c268f-cf58-4694-aea5-2a6c523cfdf0,Citta Pasta - Sides,itm-33f8fb40-de66-4664-99e4-c69cb145bf5d,Garlic Bread,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.000,2026-07-20 21:08:05.006264,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699428,2026-07-23 05:44:43.616499,NULL,NULL,bread garlic
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4a8c268f-cf58-4694-aea5-2a6c523cfdf0,Citta Pasta - Sides,itm-3e938888-5d8e-436f-b5e7-f09ac4c66953,Chicken Cutlet,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,3.000,2026-07-20 21:08:04.931488,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chicken cutlet
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4a8c268f-cf58-4694-aea5-2a6c523cfdf0,Citta Pasta - Sides,itm-6aa7e8c8-9f2d-45e2-8591-ee068951ee26,Citta Pasta Meatballs,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,3.000,2026-07-20 21:08:04.489222,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,citta meatballs pasta
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4a8c268f-cf58-4694-aea5-2a6c523cfdf0,Citta Pasta - Sides,itm-cb0bb2f3-bd9d-410a-b2ec-bd6d65075647,Citta Pasta Sausage,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,3.000,2026-07-20 21:08:04.965501,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,citta pasta sausage
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4a8c268f-cf58-4694-aea5-2a6c523cfdf0,Citta Pasta - Sides,itm-d2585e0d-7f84-4dae-a9dd-7c3bbe3e4fbf,Fresh Bread,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:05.030402,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bread fresh
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-1d29cbac-47c0-409f-829d-3bb2de81baca,Delta Queen Coleslaw,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,coleslaw delta queen
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-1d5c7c26-a75a-4669-ba3f-290c598e9e4e,Burnt Ends - Large,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,25.000,2026-07-20 21:08:04.86613,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,burnt ends large
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-2635c3a6-fdf9-47bc-94cf-4e1a1164bf93,Meat the Mac,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,15.000,2026-07-20 21:08:04.702101,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695895,2026-07-23 05:44:43.616499,NULL,NULL,mac meat the
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-2b89fddc-06bd-4dca-a8eb-26ae2df7ca24,Meat & Three,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,25.000,2026-07-20 21:08:04.297524,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695894,2026-07-23 05:44:43.616499,NULL,NULL,meat three
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-2cc0f6ad-475a-4a59-b147-715b2e12c213,Burnt Ends - Small,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,15.000,2026-07-20 21:08:04.947224,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,burnt ends small
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-2d731c85-fde8-4321-bf41-8e8699dd78ea,G-Vodka,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:04.305616,0,Item,,NULL,NULL,NULL,True,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-21 17:23:12.447039,2026-07-23 05:44:43.616499,NULL,NULL,g vodka
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-31cb89c8-f85f-48f7-bbc9-a50c0c34b64c,Shirley Potato Salad,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695895,2026-07-23 05:44:43.616499,NULL,NULL,potato salad shirley
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-3c27bb54-7bb3-4bbd-919e-2efe7812208f,Brisket - Large,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,25.000,2026-07-20 21:08:04.842574,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695895,2026-07-23 05:44:43.616499,NULL,NULL,brisket large
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-512b1a98-6fc1-4935-ab10-6ce18e3f90a9,Brownie,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:04.992568,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695896,2026-07-23 05:44:43.616499,NULL,NULL,brownie
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-55524c7b-1147-4dcf-8d82-6451b9a6b368,Mac Salad,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695895,2026-07-23 05:44:43.616499,NULL,NULL,mac salad
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-63ab0456-88f8-4256-b869-fdd065f37f9f,Cousin's Collard Greens,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,collard cousin greens s
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-6bb8bf0e-6456-4471-8b67-726758e971d4,Pulled Pork - Large,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,20.000,2026-07-20 21:08:04.41793,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,large pork pulled
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-6cdad303-e31d-4acb-9cbc-2028d02b8567,Chocolate Heaven,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.000,2026-07-20 21:08:04.854287,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chocolate heaven
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-6fb00844-2cbf-4850-8308-c309fcaba642,Corn Bread W/ Honey Butter,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:04.919326,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bread butter corn honey w
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-806d70e1-7ddf-4f4b-81e6-017646b3e747,Baked Sweet Potato,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:04.261601,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699428,2026-07-23 05:44:43.616499,NULL,NULL,baked potato sweet
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-80741f4a-57e7-408c-9323-d5dea4cc4c4d,Kansas City Ribs - Full Rack,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,30.000,2026-07-20 21:08:04.241231,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,city full kansas rack ribs
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-a8d8af88-f9e1-4ae4-8262-2315b1506668,Build Your Own - Baked Potato,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,13.000,2026-07-20 21:08:04.523887,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695895,2026-07-23 05:44:43.616499,NULL,NULL,baked build own potato your
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-ad2a3f4c-ff20-4297-aced-dadb38d80abc,Carolina Baked Beans,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695895,2026-07-23 05:44:43.616499,NULL,NULL,baked beans carolina
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-adf52647-d74c-4450-8e37-17691f44e7ca,Pulled Chicken - Large,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,23.000,2026-07-20 21:08:04.781646,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chicken large pulled
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-b0fcbe72-7d7e-4478-b22d-ce598f9118e3,Brisket - Small,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,15.000,2026-07-20 21:08:04.692224,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,brisket small
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-b7785806-1725-4a9e-8d04-48d6b4f962c8,Protein - Pulled Pork - Small,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,11.000,2026-07-20 21:08:04.881767,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,pork protein pulled small
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-c0341a11-6b12-45c9-b931-1d94aeb655a4,Small Plate,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,15.000,2026-07-20 21:08:04.283574,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695894,2026-07-23 05:44:43.616499,NULL,NULL,plate small
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-c3757d4c-00a1-4d8b-96ad-bc5f91e1ab8c,Pit Master,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,65.000,2026-07-20 21:08:04.390418,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,master pit
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-c8977a8f-6805-406b-81a1-7924b4836269,Kansas City Ribs - 1/2 Rack,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,18.000,2026-07-20 21:08:04.805301,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,1 2 city kansas rack ribs
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-cae9625c-2da5-421c-82da-1fd67b8359b7,BBQ Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.541268,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bbq sandwich
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-cb23f5ca-acf7-4802-874c-0c3ea884978d,Banana Pudding,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.000,2026-07-20 21:08:05.017524,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695896,2026-07-23 05:44:43.616499,NULL,NULL,banana pudding
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-cebf9c86-6e43-47ff-a497-e44e48734f63,Pulled Chicken - Small,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,13.000,2026-07-20 21:08:04.38612,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chicken pulled small
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-e218e8aa-5ca6-4300-8111-b9dab8717ba9,Bread Pudding,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.000,2026-07-20 21:08:04.552412,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bread pudding
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-4abb37ce-5d7b-41a5-93c2-25309f49b031,Uncle Willies BBQ,itm-f2230550-6db6-4a46-8a0e-c4bb2da31e71,Sister's Mac & Cheese,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.100,2026-07-20 21:08:04.984871,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695896,2026-07-23 05:44:43.616499,NULL,NULL,cheese mac s sister
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-62d36d4a-928e-424c-b62e-4c148a3139be,Pizza,itm-02762737-6e21-44a3-ba2f-741b816af663,House Hawaii Pizza,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.490,2026-07-20 21:08:04.114783,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,hawaii house pizza
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-62d36d4a-928e-424c-b62e-4c148a3139be,Pizza,itm-1beda2e8-0e1d-4ba8-8ccc-4008523d03da,Fresh Tomatoes Pizza,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,1.990,2026-07-20 21:08:04.10731,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,fresh pizza tomatoes
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-62d36d4a-928e-424c-b62e-4c148a3139be,Pizza,itm-6dcb06fc-393f-412d-a1ee-5debfca642a2,Special Pizza,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.200,2026-07-20 21:08:03.997144,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,pizza special
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-62d36d4a-928e-424c-b62e-4c148a3139be,Pizza,itm-84bf4a3f-3363-4483-ad72-3d563bcd0022,Classic Pepperoni Pizza,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,14.990,2026-07-22 07:26:05.121962,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699427,2026-07-23 05:44:43.616499,NULL,NULL,classic pepperoni pizza
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-62d36d4a-928e-424c-b62e-4c148a3139be,Pizza,itm-de184bba-569e-4d9e-bd13-33cbded162b2,Big Cheese Pizza new,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,12.000,2026-07-22 07:26:05.121961,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699427,2026-07-23 05:44:43.616499,NULL,NULL,big cheese new pizza
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-66e278dc-edc5-4225-b769-a81f6f3e9b33,Sandwiches & Chicken,itm-17e43ef9-d687-4d01-88b6-4123e31a3852,Buffalo Chicken,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.990,2026-07-20 21:08:05.050035,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,buffalo chicken
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-66e278dc-edc5-4225-b769-a81f6f3e9b33,Sandwiches & Chicken,itm-1c015b26-b82f-4b71-90b8-c8fa6e962723,Cheesesteak Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,9.290,2026-07-20 21:08:05.045861,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cheesesteak sandwich
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-66e278dc-edc5-4225-b769-a81f6f3e9b33,Sandwiches & Chicken,itm-3cdb0bc6-8f0e-4ded-9760-10949b129aa2,New Club Sandwitch,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.000,2026-07-20 21:08:05.193263,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,club new sandwitch
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-66e278dc-edc5-4225-b769-a81f6f3e9b33,Sandwiches & Chicken,itm-52c1ec2a-31fc-4749-a671-b83f21fe6679,Chicken Tenders,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.690,2026-07-20 21:08:05.061367,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chicken tenders
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-66e278dc-edc5-4225-b769-a81f6f3e9b33,Sandwiches & Chicken,itm-5f98c30a-e8a0-4c9d-9755-ebe724c279e5,Grilled Chicken Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.990,2026-07-20 21:08:05.053967,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chicken grilled sandwich
